Conn_id, Client_ip, Server_ip,Ip_protocol ,Udp_client_port,server,Tran_id ,Start_time ,num_inbound_packets_in_range,num_oubound_packets_in_range,max_packet_size_inbound,min_packet_size_inbound ,max_diff_time_inbound_threshold, min_diff_time_inbound_threshold, RTT
68,192.168.0.0,82.166.0.0,17,50246,0,0,07:14:25,4,0,1250,1250,0.000008,0.000002,0.007444
68,192.168.0.0,82.166.0.0,17,50246,0,1,07:14:25,1,9,530,530,0,0,0.015907
68,192.168.0.0,82.166.0.0,17,50246,0,2,07:14:26,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,3,07:14:26,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,4,07:14:26,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,5,07:14:26,2,5,1246,579,0.000019,0.000019,0.521623
68,192.168.0.0,82.166.0.0,17,50246,0,6,07:14:26,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,7,07:14:26,128,44,1250,525,0.00404,0.000001,0.005438
68,192.168.0.0,82.166.0.0,17,50246,0,8,07:14:26,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,9,07:14:26,214,10,1250,1246,0.011636,0.000001,0.005473
68,192.168.0.0,82.166.0.0,17,50246,0,10,07:14:26,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,11,07:14:26,1597,92,1250,905,0.009139,0,0.001367
68,192.168.0.0,82.166.0.0,17,50246,0,12,07:14:27,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,13,07:14:27,68,0,1250,1246,0.002447,0.000001,0.005536
68,192.168.0.0,82.166.0.0,17,50246,0,14,07:14:27,28,1,1250,1250,0.001976,0.000001,0.000871
68,192.168.0.0,82.166.0.0,17,50246,0,15,07:14:27,1966,131,1250,577,0.042004,0.000001,0.001936
68,192.168.0.0,82.166.0.0,17,50246,0,16,07:14:28,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,17,07:14:28,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,18,07:14:28,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,19,07:14:28,1752,89,1250,982,0.018247,0.000001,0.00575
68,192.168.0.0,82.166.0.0,17,50246,0,20,07:14:38,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,21,07:14:38,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,22,07:14:38,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,23,07:14:38,1941,108,1250,1181,0.019652,0,0.006191
68,192.168.0.0,82.166.0.0,17,50246,0,24,07:14:45,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,25,07:14:45,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,26,07:14:45,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,27,07:14:45,1955,124,1250,658,0.028642,0.000001,0.005678
68,192.168.0.0,82.166.0.0,17,50246,0,28,07:14:53,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,29,07:14:53,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,30,07:14:53,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,31,07:14:53,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,32,07:14:53,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,33,07:14:53,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,34,07:14:54,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,35,07:14:54,0,1,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,36,07:14:55,0,0,0,0,0,0,-1
68,192.168.0.0,82.166.0.0,17,50246,0,37,07:14:57,0,1,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,0,08:13:25,0,1,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,1,08:13:25,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,2,08:13:25,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,3,08:13:25,0,1,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,4,08:13:25,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,5,08:13:25,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,6,08:13:25,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,7,08:13:25,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,8,08:13:26,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,9,08:13:27,1,0,1250,1250,0,0,0.004274
69,192.168.0.0,212.143.0.0,17,39806,0,10,08:13:27,5,5,1250,580,0.068212,0.000021,0.004281
69,192.168.0.0,212.143.0.0,17,39806,0,11,08:13:27,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,12,08:13:27,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,13,08:13:27,2,1,1246,531,0.00172,0.00172,0.001963
69,192.168.0.0,212.143.0.0,17,39806,0,14,08:13:27,729,93,1250,1220,0.01573,0.000001,0.002127
69,192.168.0.0,212.143.0.0,17,39806,0,15,08:13:27,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,16,08:13:27,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,17,08:13:27,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,18,08:13:27,714,60,1250,509,0.044719,0.000001,0.003687
69,192.168.0.0,212.143.0.0,17,39806,0,19,08:13:28,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,20,08:13:28,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,21,08:13:28,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,22,08:13:28,436,36,1250,993,0.247112,0.000001,0.003707
69,192.168.0.0,212.143.0.0,17,39806,0,23,08:13:31,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,24,08:13:31,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,25,08:13:31,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,26,08:13:31,1920,139,1250,720,0.131683,0.000001,0.003841
69,192.168.0.0,212.143.0.0,17,39806,0,27,08:13:40,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,28,08:13:40,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,29,08:13:40,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,30,08:13:40,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,31,08:13:40,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,32,08:13:40,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,33,08:13:40,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,34,08:13:41,0,1,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,35,08:13:42,0,0,0,0,0,0,-1
69,192.168.0.0,212.143.0.0,17,39806,0,36,08:13:45,0,1,0,0,0,0,-1
70,192.168.0.0,194.90.0.0,17,41130,0,0,07:36:28,4,1,1250,1250,0.000005,0.000002,0.007576
70,192.168.0.0,194.90.0.0,17,41130,0,1,07:36:28,1,3,530,530,0,0,0.014819
70,192.168.0.0,194.90.0.0,17,41130,0,2,07:36:39,0,0,0,0,0,0,-1
70,192.168.0.0,194.90.0.0,17,41130,0,3,07:36:39,0,0,0,0,0,0,-1
70,192.168.0.0,194.90.0.0,17,41130,0,4,07:36:39,0,0,0,0,0,0,-1
70,192.168.0.0,194.90.0.0,17,41130,0,5,07:36:39,2426,160,1250,742,0.009514,0.000001,0.005464
70,192.168.0.0,194.90.0.0,17,41130,0,6,07:36:49,0,0,0,0,0,0,-1
70,192.168.0.0,194.90.0.0,17,41130,0,7,07:36:49,0,0,0,0,0,0,-1
70,192.168.0.0,194.90.0.0,17,41130,0,8,07:36:49,0,0,0,0,0,0,-1
70,192.168.0.0,194.90.0.0,17,41130,0,9,07:36:49,0,0,0,0,0,0,-1
70,192.168.0.0,194.90.0.0,17,41130,0,10,07:36:49,0,0,0,0,0,0,-1
70,192.168.0.0,194.90.0.0,17,41130,0,11,07:36:50,0,0,0,0,0,0,-1
70,192.168.0.0,194.90.0.0,17,41130,0,12,07:36:50,0,0,0,0,0,0,-1
70,192.168.0.0,194.90.0.0,17,41130,0,13,07:36:50,0,1,0,0,0,0,-1
70,192.168.0.0,194.90.0.0,17,41130,0,14,07:36:52,0,0,0,0,0,0,-1
70,192.168.0.0,194.90.0.0,17,41130,0,15,07:36:54,0,1,0,0,0,0,-1
